month,region,operator,subscribers,net_adds,churn_rate,avg_price,promo_intensity,marketing_spend,network_speed,coverage_score,satisfaction
2020-02-01,TX,T-Mobile,10810346,180173,2.151588294769223,63.7333702231466,7.412969521162912,237.35114405638177,129.11455785416987,88.17821575774175,9.590303927584184
2020-02-01,NY,Verizon,5069233,138675,2.49965456137817,79.19768385021348,6.52505602464665,189.82964054644253,102.95633291703734,93.17935131614344,9.062530359322915
2020-02-01,NY,AT&T,5170160,112035,2.8666304783201824,73.56292341807672,1.3478725732216565,140.70710449636096,95.18854275378284,96.98407327191862,9.077663819052448
2020-02-01,NY,T-Mobile,5432051,151020,2.377342087464614,61.620580625760326,4.2722680672086,241.98661468684926,131.09082970349831,92.78427183297325,9.78913894280156
2020-02-01,FL,Verizon,7912562,150984,2.9339788552739234,76.61750353245917,1.3319542827980584,169.97004721817098,132.54636347770958,96.51757870954538,9.780279595515962
2020-02-01,FL,AT&T,8323501,178681,2.192788150805787,71.55502475943851,8.31185560376257,245.3340938516425,125.08063646152073,90.7126784006726,9.507442833656208
2020-02-01,FL,T-Mobile,6822843,164289,2.675406563364069,64.51943911300272,2.3815494871844987,189.59909093377362,122.01892661629736,87.68272701775356,9.425665951728528
2020-02-01,IL,Verizon,8075530,159405,2.338479916250281,76.84295502048593,7.197075828880722,266.418947216623,113.45835944857889,97.86716012713659,9.436752442580817
2020-02-01,IL,AT&T,8057391,131561,2.713215717962868,72.2902766634561,3.017630517669275,114.02360914939793,110.83156652713996,93.08267635393263,9.286208854526217
2020-02-01,IL,T-Mobile,8075695,175279,2.0388484136784446,62.7394494747801,8.193956996002981,163.90429036149516,117.91619668973077,89.65448762168594,9.420564067697393
2020-02-01,WA,Verizon,8468094,167530,2.1920087718686676,75.03221269132258,8.598124436104413,164.69755232862923,120.00304669348728,94.88230383473427,9.496207921998549
2020-02-01,WA,AT&T,7169004,164305,2.2792732986851507,67.50959976825862,6.235363519403552,131.06866050200338,120.3115998483567,94.73823447396666,9.573283033503548
2020-02-01,WA,T-Mobile,9031419,165382,2.0215735797544014,60.621784779864356,7.872003494557044,293.60419224552567,111.83364429550895,90.36617663871819,9.341440337273081
2020-02-01,MA,Verizon,12371789,155000,2.2759503437469792,75.37798846291052,7.854843715284602,256.6673383849241,113.54638169108979,94.6125053982771,9.355522911141003
2020-02-01,MA,AT&T,11328127,187606,2.0120750829101643,70.53507895707963,10.0,128.8335631636099,118.01693238255977,89.86264962314281,9.350867346774685
2020-02-01,MA,T-Mobile,7165240,187948,2.372726935532304,66.57355637756586,5.551921212289967,238.36937598919363,138.76472955541703,90.35520707900166,9.820215239702732
2020-03-01,CA,Verizon,6015478,122019,2.5821906618850408,68.75384099471361,3.268040586099809,136.94278191397663,108.25278418790911,96.60820993992505,9.375763572008799
2020-03-01,CA,AT&T,9011754,161471,2.3188350877262294,71.52204898264111,6.769870503784586,122.31646262664827,107.70348436288482,93.46188415481338,9.242705722075687
2020-03-01,CA,T-Mobile,5960551,164236,2.4214540169780805,70.4136353528375,6.037068139636744,101.18564306737564,121.99792723151783,88.31118761149949,9.385157819446967
2020-03-01,TX,Verizon,1938100,141360,2.886814576499073,74.33579002315678,1.4284455110101,272.7154006278292,112.17408637451867,95.70566728630524,9.371293845847964
2020-03-01,TX,AT&T,1765369,155177,2.650752513718887,69.72137649582085,3.6938313365204354,228.9812647729834,120.57179129614433,87.42918825454863,9.337097708601137
2020-03-01,TX,T-Mobile,1827960,177923,2.535973350789465,66.79261311768418,4.5773935461010415,123.28910481694228,136.65948837834065,84.21395569541147,9.591682307252317
2020-03-01,NY,Verizon,6218753,181253,2.210587509832534,70.84511028137065,7.461318805494656,191.12327479336813,104.39438397391706,96.0182815245414,9.259985022400878
2020-03-01,NY,AT&T,4300300,164985,2.577754451857327,76.16001643023303,4.925589797294971,212.56252219072599,118.2855522869789,95.28868970178364,9.462771572490759
2020-03-01,NY,T-Mobile,4076944,171341,2.121135096037009,64.7728811945063,7.551639212550137,231.88913174312765,114.07054951790026,91.9158606598103,9.39115799820725
2020-03-01,FL,Verizon,11003415,156780,2.578338561770991,71.99876165458161,4.1922391747528085,108.2998608771423,116.8197416958543,94.24127538453602,9.443645478907351
2020-03-01,FL,AT&T,13546569,146454,2.8120164949452846,74.25128447680754,2.565635028385849,183.41064074058414,131.06910018451268,91.64456917522811,9.628206234179022
2020-03-01,FL,T-Mobile,9520949,186506,2.228002163222247,68.14328109272414,7.256105326165672,262.3626213891557,138.91807554255183,90.92529260156684,9.824687477970802
2020-03-01,IL,Verizon,2024194,185146,2.348101384900877,73.59180551269357,6.605255263059629,248.1559734321345,126.86567746753175,96.3209199047031,9.691023091364793
2020-03-01,IL,AT&T,2948791,157565,2.589682500807466,69.1373256695466,3.622929092077799,114.20491352986532,128.97887292658706,93.07711033756864,9.680517511963336
2020-03-01,IL,T-Mobile,2344988,189619,2.0774079805970285,63.084762743991384,8.122173256317726,243.23290763552222,133.14444590874854,87.20699486510267,9.648251136688136
2020-03-01,WA,Verizon,12352495,159458,2.9256023027962414,77.06057373303676,1.9269152549564614,228.77878835464202,133.00808029897195,92.29176463688476,9.658308807755615
2020-03-01,WA,AT&T,11954530,153457,2.67847656191855,70.5018967016366,2.725503628070671,237.92160380008158,118.22187056171623,95.90110093071148,9.536451472139303
2020-03-01,WA,T-Mobile,14170873,167999,2.2032081365603124,65.253142644937,6.873430496337756,183.97407435645425,130.1369595956654,91.4511666704652,9.693742765577895
2020-03-01,MA,Verizon,1402912,180719,2.301170180809202,74.82780760863962,7.324525964319239,231.89801162491685,128.08662765497286,96.29333749316666,9.702254601808061
2020-03-01,MA,AT&T,1203732,176327,2.1902682035729,67.20068176843867,7.376410612905765,106.37695904171842,108.11897124454948,91.61043705052967,9.238685718722492
2020-03-01,MA,T-Mobile,1879689,172122,2.4800891039869684,66.00883366774269,4.5259412776946055,240.41943767589822,134.36732555564836,88.74934415984245,9.689738499230813
2020-04-01,CA,Verizon,10523257,167310,2.6849682336151925,75.6467990511176,3.7133205138311345,240.16359252773586,116.76528600153934,95.66356960240456,9.448744817591749
2020-04-01,CA,AT&T,8944059,147379,2.0377252515484225,69.07893850716175,8.427411760037472,206.54232440779705,102.03379120187675,100.11123425910655,9.353223466739113
2020-04-01,CA,T-Mobile,9094302,180542,2.3683162976049448,63.90220336766938,5.082615732926103,225.0292183466708,126.39942777425662,90.14661964558324,9.593365111175936
2020-04-01,TX,Verizon,5746899,155759,2.5157749306640524,74.93259306997629,5.540529337004299,161.53101747126732,121.22243004547066,92.88239970350436,9.46159466131478
2020-04-01,TX,AT&T,5386988,149893,1.9812188843106568,69.59780425109088,9.958572811002927,226.6566964665991,99.4981346263833,91.48799196108679,9.03862440884936
2020-04-01,TX,T-Mobile,4546434,174664,2.399231671984647,61.24518922260577,4.044443578082298,208.23761117140486,125.4453294375026,92.12277546592387,9.660137960501709
2020-04-01,NY,Verizon,3966812,176380,2.100924818225082,76.22440773833507,9.870494806086253,225.9841008122519,113.66040141308625,93.65138559329945,9.320505518677358
2020-04-01,NY,AT&T,5435549,144711,2.280622436374315,74.7696306707288,7.882041830748431,153.74014715085366,100.62997486637617,92.65659939654178,9.044601172516488
2020-04-01,NY,T-Mobile,5145977,168510,2.434637263460906,64.99795577167042,4.420962321779374,295.4738121555272,133.58628578561903,92.32256197945648,9.791423017379369
2020-04-01,FL,Verizon,11156499,174179,2.2586486920079953,72.584103643236,7.540912382854593,168.77071510851587,126.9153338264928,93.89421425712659,9.629292067811294
2020-04-01,FL,AT&T,8897114,169229,2.317124440985657,74.01194554409501,7.264790357940609,159.12045550084426,111.21018385234615,93.6635434102182,9.293990523912518
2020-04-01,FL,T-Mobile,8443629,193089,2.2353789718646193,66.63148911920972,7.065297752963729,149.06094341181625,139.53690300626855,89.0721035223202,9.796586274602879
2020-04-01,IL,Verizon,8938192,143785,2.2915490961253244,75.66804139079763,7.260359184730227,275.31962376700375,97.58103645225171,99.57758132176058,9.182267754789876
2020-04-01,IL,AT&T,11376399,137460,2.5406538374989918,60.90641850252973,2.4668025611721016,160.18381463308376,98.29075106192546,93.07942764343927,9.149133665516391
2020-04-01,IL,T-Mobile,12642130,214405,2.2622591078975196,62.03378804474055,6.318354231845162,152.88085958592907,157.9220886790996,84.65812298127753,10.0
2020-04-01,WA,Verizon,7832881,150882,2.5294005990998683,77.92963342546142,5.657609182591941,284.9325376583191,133.54601054358028,96.34311511501663,9.78191733006749
2020-04-01,WA,AT&T,7645486,146041,2.6221863903763847,70.10733136599079,3.842622398098884,130.18319654270596,112.72267098802573,89.56979971335426,9.240474097501234
2020-04-01,WA,T-Mobile,5122260,214743,1.881617757360516,63.100027153886955,9.958356502227646,189.32038022133116,139.9404443771799,88.45471354944588,9.821450022488104
2020-04-01,MA,Verizon,5594895,165825,2.648240374936215,72.20678827113046,3.6457755122255633,115.5678306221028,136.52615060970564,93.13178392638382,9.802408647274323
2020-04-01,MA,AT&T,5261102,172961,2.171833072464845,71.5895136881952,8.430865540255763,216.7779646744097,103.04510710902592,91.68706472734823,9.095618947119013
2020-04-01,MA,T-Mobile,8542715,144861,2.419698182065174,61.172373152581585,4.207126649436803,150.8355428611315,129.89383979117486,88.30366160427774,9.635262912426013
2020-05-01,CA,Verizon,2819833,132609,2.9469026801268208,78.04781167069066,1.9010510286606381,226.84861819550852,107.49974467215951,92.39484504209292,9.141362127999072
2020-05-01,CA,AT&T,2213261,177221,2.19988431509197,72.38476934162668,8.116340187648204,121.38397287596428,129.28843964021758,93.6177052975743,9.670452258315315
2020-05-01,CA,T-Mobile,2232860,168590,2.3264666605184487,67.56560452324479,6.528580420306502,199.23518522022306,128.5971696664263,87.19873879157971,9.512249511843471
2020-05-01,TX,Verizon,8313236,145850,2.9814894528681117,72.31336234584808,0.0,253.4336280688704,127.16553023359829,96.47777940488494,9.714510363360034
2020-05-01,TX,AT&T,5058806,127598,2.7108335352984216,70.30814492371663,2.88410160762332,171.65789272477645,105.4495337933258,90.6919202413579,9.126666833870088
2020-05-01,TX,T-Mobile,8307423,166826,2.4270359942980066,67.32049686363247,5.53180392358608,283.5694845640704,109.65104516550497,86.6193550616035,9.118396586521879
2020-05-01,NY,Verizon,5088754,125041,3.0140867929430977,73.87377766054811,0.0,164.3324942789494,116.79253611365442,96.33887602678645,9.4872792264712
2020-05-01,NY,AT&T,4551616,174436,1.8958298183454083,67.59066749814005,10.0,288.9894841643009,115.32464307788695,95.59835316173927,9.498536781428518
2020-05-01,NY,T-Mobile,5820269,178625,2.2138199140200694,67.89598000148338,7.408672419708157,191.0636820123857,126.6421825804587,90.3232444038782,9.563581183710685
2020-05-01,FL,Verizon,4979660,140094,2.758230440914736,72.6938452184449,2.4691426049485865,159.6085045582712,115.93224783706111,94.87322029593038,9.437903113434684
2020-05-01,FL,AT&T,4719764,179851,2.0738648983261787,70.88317827740862,9.34392592014655,261.8069100480683,116.62841093021632,90.94060752073388,9.351954661452256
2020-05-01,FL,T-Mobile,6177314,133166,2.382392863304901,65.70273212611781,5.156782829377761,145.28592101753,93.98914895540483,91.59834962796788,8.970706146685954
2020-05-01,IL,Verizon,6057656,154947,2.384878227285438,77.98305455944627,7.086064558579305,137.23300714921405,117.97898406068164,96.6176408045557,9.478278359755842
2020-05-01,IL,AT&T,4115911,146054,2.4991610307850145,68.02889428894802,4.476479258634709,198.37137427862947,102.70366354664843,91.37689291304747,9.115091115434915
2020-05-01,IL,T-Mobile,7160103,195273,2.255372997207329,68.897449461643,7.335096160739991,297.2055856392859,119.83116014452155,88.90663759515317,9.374847836128597
2020-05-01,WA,Verizon,4519028,158809,2.0192315450735503,68.81346568575556,9.151209118311467,287.5773952189767,111.36542762811607,94.19168568104139,9.364924466136008
2020-05-01,WA,AT&T,7741881,173786,2.232556686093006,64.80848167414273,6.258987305792189,229.06912465012158,108.59446514497569,93.7714216810629,9.336947136589973
2020-05-01,WA,T-Mobile,7285810,158208,2.4538887306613173,65.2608791061115,4.935476547656848,255.46042962878366,131.2554858665115,85.7781196695228,9.5458445163548
2020-05-01,MA,Verizon,3817351,176162,2.2454092157837158,74.7711887669338,7.962377655644876,179.60128750076302,128.38671048885192,95.37767939904724,9.681352704079117
2020-05-01,MA,AT&T,3486902,137356,2.1121456657590785,73.14328372416226,9.427851600853987,267.7001980886292,89.04246686904003,90.79348486387677,8.773221046055482
2020-05-01,MA,T-Mobile,3815105,187417,2.142029536713109,62.88890736141397,7.281901216666794,242.43763873482288,129.73313018705463,88.75584888484907,9.628448996672425
2020-06-01,CA,Verizon,1260472,170986,2.4943102290328265,79.81554975399945,6.3103106857307125,278.2565329655501,116.01716966457451,97.0969697474091,9.435096988173768
2020-06-01,CA,AT&T,2142225,137580,2.5041199445415323,73.49678468543239,5.558136550120775,129.7576567698306,111.14580617100845,91.0002094155038,9.217954559030957
2020-06-01,CA,T-Mobile,2003960,165897,2.5426996470322734,69.39563151044415,4.21691302029099,189.00373674507105,126.80023470648976,92.35216811475107,9.612613422467886
2020-06-01,TX,Verizon,3821898,142684,2.6304256172706144,74.54714114476019,3.826810877922075,285.6212178956175,98.47962478779291,97.7836117832382,9.157629437805403
2020-06-01,TX,AT&T,2840992,170942,2.179857736889806,72.01036707666422,8.680168465361017,219.94380222205547,104.48619666773463,89.23327581073768,9.04661853691018
2020-06-01,TX,T-Mobile,2086430,168122,2.2314387787596637,62.19085544423628,6.578323295479905,215.89883655805224,131.2344434578614,85.45460005770713,9.566418316446079
2020-06-01,NY,Verizon,8212686,151305,2.58807031078568,78.5352909769267,5.623927428226663,271.5311976483655,121.59660565547925,92.02427659301875,9.40730750113088
2020-06-01,NY,AT&T,10635436,157835,2.3567409801278125,72.0601276130457,6.599544471204273,245.8067485658988,115.42203006909048,92.4507125012674,9.361360700289374
2020-06-01,NY,T-Mobile,9811530,167020,2.276796416746402,67.30277023084987,6.598472923836882,168.9573857309073,136.0073301514559,90.94116954869072,9.77535398718134
2020-06-01,FL,Verizon,8866517,152090,2.238960941657608,74.47605616295512,7.699169062093235,204.9868168486935,93.00677650567701,98.06432753921709,9.057304794660501
2020-06-01,FL,AT&T,14262525,171648,2.1835740795019425,71.23469715749285,8.241934047228755,200.71537926771828,115.09028354067975,91.69264589250389,9.340238076013781
2020-06-01,FL,T-Mobile,13314697,201786,1.9184364533020304,64.8762556130624,10.0,106.41270341890832,144.9178216342406,87.90886589592174,9.88685985343184
2020-06-01,IL,Verizon,11902567,144723,2.627742227303348,71.81015097068853,3.854315413674729,206.44916142835615,110.84038246300021,92.30292507429495,9.267793891781967
2020-06-01,IL,AT&T,9271048,129385,2.765105197072509,74.32458994516865,2.851341491534174,156.97122619215193,107.52975319089583,93.62524526774466,9.21610652239857
2020-06-01,IL,T-Mobile,14421034,180996,2.2364958493951725,62.150946280027235,5.923551597685872,225.04341173057045,139.50547731993512,91.41679164367852,9.911103832908786
2020-06-01,WA,Verizon,6450365,170539,2.2587467006652218,75.3051696254153,8.061838676733814,277.73864295695967,111.98608729737411,94.1172824169703,9.31018852220244
2020-06-01,WA,AT&T,4250061,145944,2.6121708256172957,62.84465890392089,2.3760213248758917,199.63014405022966,122.55766175268559,90.71202199735326,9.5440673059351
2020-06-01,WA,T-Mobile,4535037,193274,2.2281482885447135,69.23407058523688,7.570691206020566,235.8633330627107,144.844590928257,89.94640025579675,9.902943120386674
2020-06-01,MA,Verizon,8049652,156207,2.5569428332427346,75.2084748381589,4.8301274356374595,192.18415458393193,122.5413699504055,96.42139199566972,9.591384410496612
2020-06-01,MA,AT&T,6983154,119607,3.009993001325835,72.51725452728246,0.0,270.2414770889488,113.05496886980184,94.03520892198138,9.356983099782653
2020-06-01,MA,T-Mobile,6112199,170472,2.2194849490619912,71.74823066570082,8.009344540152393,183.14684966467746,115.03571292544208,91.45452102367855,9.32686758256219
2020-07-01,CA,Verizon,7416000,128371,2.8641137299847905,77.92237010788779,2.5475304319758667,142.80142263477484,100.1531205855409,93.95806289753781,9.042580597558073
2020-07-01,CA,AT&T,5020650,169738,2.1524118153322904,70.09428102806154,8.161440997773973,116.80034290412513,121.53502849781543,93.3329705451543,9.529746876030321
2020-07-01,CA,T-Mobile,7378873,164496,2.3894601507191195,66.0709102921858,5.8992000988019555,117.72659494991615,141.0677451862433,84.20380452444012,9.68675993653621
2020-07-01,TX,Verizon,2611823,173786,2.3873311614355393,71.1930522682365,6.237716726445638,111.86764616127797,123.22702253164668,91.27582112846274,9.49088456180445
2020-07-01,TX,AT&T,3281835,157780,2.1968289193345796,68.05166080170234,7.237918413960958,155.85305560819796,107.9149112245446,94.04124553033712,9.299018982383982
2020-07-01,TX,T-Mobile,2728974,191078,1.9606039985095007,58.73828776874378,8.675984742974297,150.75952851119843,126.22869396222431,84.65632825679447,9.476880849260883
2020-07-01,NY,Verizon,8505610,178598,2.260127352441404,72.36010694393278,7.5779402500938415,183.40974566418018,129.2625749108439,92.92807614278672,9.649492713061152
2020-07-01,NY,AT&T,10746420,164041,1.947045018903526,70.1161068842727,10.0,237.8459472725904,102.4679621840903,95.52771187819278,9.214029531184863
2020-07-01,NY,T-Mobile,10368523,132130,2.704365681907873,68.78985350710612,2.672319253446089,221.2633894749064,97.5848617467088,90.41994628896406,8.976397088532037
2020-07-01,FL,Verizon,5868219,169359,2.2076600375186195,71.02121351415254,7.208103289843247,278.688693075253,115.8997058846109,99.19539037801066,9.583643693891013
2020-07-01,FL,AT&T,6001686,169165,2.09280904563167,70.23894874784177,8.473664932254533,134.35782189555337,105.05171394580375,96.46034360997125,9.292455099736795
2020-07-01,FL,T-Mobile,6187421,165989,2.309646955370588,62.065203052201284,4.986730332424162,183.65281618051515,132.50631674341463,93.29840724310218,9.828426521639345
2020-07-01,IL,Verizon,6247537,138906,2.297958322964769,73.70208745099941,7.470264226108182,157.43045268752573,88.83347152540108,92.90570034444009,8.826819566331231
2020-07-01,IL,AT&T,7120630,154136,2.3495816816298576,70.63847319600991,5.652252359370827,150.3576906693769,108.49747975983342,99.7962546353258,9.457452502296343
2020-07-01,IL,T-Mobile,3911575,152276,2.413063520874273,59.35913476829364,3.949561828525134,259.6991927207826,133.41559473447964,87.91629916390869,9.712209521923917
2020-07-01,WA,Verizon,5236739,166564,2.564733691732136,73.34794462045248,4.4347536035949195,221.30517341010673,118.40158077818624,95.8749840317422,9.510801690311466
2020-07-01,WA,AT&T,4049047,161705,2.388223803412209,74.93909674194283,6.9228366495729246,143.04412905327575,102.57092667218771,91.8274466469355,9.05685096543239
2020-07-01,WA,T-Mobile,6469262,164982,2.582634478721082,67.12533161220645,3.5639270372957808,211.56053624182937,134.8969677459316,90.34794497934689,9.737124388176975
2020-07-01,MA,Verizon,15305189,145992,2.6314435771451654,75.38535320173888,4.432829885032435,118.0637120598146,110.9734564001218,93.29804983863687,9.264557091144153
2020-07-01,MA,AT&T,8201488,167533,2.357155530427959,68.76675514696454,5.549209435675354,180.37974159119332,128.07630805670686,96.32586289437967,9.76363449649588
2020-07-01,MA,T-Mobile,11537480,166561,2.372887159021006,67.23914924295069,5.770335149827558,218.0598143511199,120.29728674091761,89.48623108552519,9.418141174954602
2020-08-01,CA,Verizon,7104271,173932,2.5048586808134683,74.95183788225424,5.037115819470151,144.99000877540678,110.8823326417015,99.04664948846016,9.439527758665292
2020-08-01,CA,AT&T,13473813,147357,2.28475873690461,68.38467541113096,6.315707062020913,212.76067822232886,98.2577622254179,95.1364065115918,9.135400685744802
2020-08-01,CA,T-Mobile,11965333,159900,2.6364843839002754,66.21555568788507,3.3570750540028023,282.2470830895386,137.57724135721207,85.21192244571458,9.645746943636828
2020-08-01,TX,Verizon,8120938,182334,2.2665580950647177,83.04360465354472,9.404969438909847,160.8735566859102,128.7092329206772,95.38170541151918,9.605199774223674
2020-08-01,TX,AT&T,8184746,167108,2.204323547338741,70.58879791619833,8.026988326915454,194.05769534063518,113.43129272492307,90.475357829368,9.276998610217516
2020-08-01,TX,T-Mobile,5849903,168287,2.0822346085266985,59.783928113062565,6.631777473409067,246.1273842525755,130.95193259068026,95.02662063936464,9.87199798986392
2020-08-01,NY,Verizon,10370850,161612,2.396086371523463,77.3970854756389,6.89586134675878,222.83254052323977,123.24636790429403,96.22692033134368,9.577764113269803
2020-08-01,NY,AT&T,8398918,148037,2.4612829309569335,64.49338956692227,4.144979630580281,113.66967428963895,111.94955092412188,91.40868973234838,9.336317814783666
2020-08-01,NY,T-Mobile,10871977,203957,2.0079466770605605,68.74540411826828,10.0,123.23615500237818,134.53905229441347,86.69614053048052,9.604211220620002
2020-08-01,FL,Verizon,4320834,137790,2.8185600660706576,72.40671988399284,1.6759354001451223,135.40828821198127,106.02515387169557,96.19807915946868,9.282378253378042
2020-08-01,FL,AT&T,2951562,152364,2.2306552180465022,68.02485184617866,6.956281151111617,145.79743706006235,83.9942498047067,93.42137037659096,8.802277588930076
2020-08-01,FL,T-Mobile,3566383,190119,2.266192523832177,70.95111240643625,7.514353642204045,130.8151464946167,122.218185216245,90.13943600761436,9.439035660488967
2020-08-01,IL,Verizon,7826464,136445,2.4152286849131714,72.8009912426629,5.999101202635477,254.28599779858726,120.52631227893646,94.08810196765387,9.505159392181717
2020-08-01,IL,AT&T,7134918,154690,2.6284042559923613,69.40208399999328,3.6930598987375824,226.5186536609994,107.69931298027805,89.03314341337459,9.130959722006867
2020-08-01,IL,T-Mobile,9182012,159590,2.5819148839145263,67.43245617120338,3.8213801435022674,205.13721118390123,135.85240064291816,88.45962251593149,9.696512126624274
2020-08-01,WA,Verizon,7653850,140102,2.535463917809701,71.68206106149991,4.288853250484726,289.7727691789593,109.77902212493389,96.92919783718247,9.386635766999152
2020-08-01,WA,AT&T,4375132,152013,2.598936607477223,70.30084754362524,3.8834048642488943,121.28951776662157,124.07293303529943,91.87398569703926,9.534669756180914
2020-08-01,WA,T-Mobile,6365323,185940,2.2294920431594996,73.1198548799968,8.455410765851585,119.4329363931931,129.4098414388928,88.7363977855278,9.519090213543722
2020-08-01,MA,Verizon,6787940,173684,2.436116515967618,73.87217109200323,6.032748483862587,117.16215434188777,110.13057263498443,93.80520574861876,9.27804591423822
2020-08-01,MA,AT&T,6807322,136474,2.824871774219123,71.67062416710444,1.7171382393605903,120.04637563525722,116.23407973995027,93.68268851869065,9.41845600868868
2020-08-01,MA,T-Mobile,8777113,163982,2.536008959532804,68.14435027780746,3.8629584918351223,113.23374434503617,126.88779102491446,94.05821968398328,9.678058908239713
2020-09-01,CA,Verizon,4851426,169956,2.4824031678049048,72.77830866498883,5.427234659653226,146.00009050967998,122.18718266141488,93.04395395295487,9.507279185167056
2020-09-01,CA,AT&T,6973890,169199,2.075209336745141,71.63821951542481,9.412438616050789,274.5897460818004,106.60469843334013,91.63111919582764,9.164645349387383
2020-09-01,CA,T-Mobile,4815655,202217,2.029585629538377,61.18997969662734,8.173267083683061,164.00219784941268,135.09295323642007,87.68872560258636,9.720621035839718
2020-09-01,TX,Verizon,13485426,173855,2.5271852935207404,75.55457596218109,5.6196187156539965,134.71213601456378,126.69014171857482,92.1944354157482,9.544090137222131
2020-09-01,TX,AT&T,9296951,167831,2.1972409449162633,67.6031954390296,7.093199517178152,180.0469507275309,112.7987453784476,94.55030121465133,9.416451989618196
2020-09-01,TX,T-Mobile,12223375,190611,2.2038825175369245,65.99185248680881,7.619536616690942,203.56906243738104,139.18753760036668,85.40008705301572,9.685834838729718
2020-09-01,NY,Verizon,1906265,167996,2.5384402440523703,76.15257813003022,5.326294070445719,179.05081995378353,131.30591397664028,95.19819115036621,9.720538232743491
2020-09-01,NY,AT&T,3386274,151221,2.5242534701738197,69.708691178156,4.388620013995777,118.83393964944744,117.75323751403566,93.10583519897227,9.451152894468322
2020-09-01,NY,T-Mobile,2183643,159405,2.4347278034541158,69.6657234188366,5.890039213104038,133.6770596606109,141.0117766996206,86.95827436122126,9.732326530640684
2020-09-01,FL,Verizon,5346717,154899,2.6433195601892554,70.74725224926631,3.6265067889767586,116.37230118325878,126.4405362855622,90.89748058983952,9.548262620913766
2020-09-01,FL,AT&T,9152275,140094,2.621093330798553,70.96892422586458,3.634711224848131,201.2742841512524,89.46938750435974,93.48140312339255,8.884140601530325
2020-09-01,FL,T-Mobile,9818503,194097,2.2579685631899706,64.55121308777973,7.159671133189225,217.70513627867274,125.88516954757037,81.70885852467015,9.323457015813714
2020-09-01,IL,Verizon,4316518,173067,2.379277396413196,78.0468836519834,7.559657281510099,250.76069675370897,136.0056250736996,92.56945484754621,9.716727310380545
2020-09-01,IL,AT&T,3140156,186506,2.076504852566106,67.79598671896942,8.36709820516321,212.63961848963226,105.05009801091934,94.27050612969614,9.251157276919576
2020-09-01,IL,T-Mobile,4107891,172097,2.5692876873733788,61.52419020902155,2.368702048242365,266.40814784375516,135.20598881108967,92.43259119828157,9.861855610080024
2020-09-01,WA,Verizon,2335940,159065,2.6209563658168844,73.52762392313518,3.587697920006351,224.49710774124594,138.26733302733587,99.08263206451844,10.0
2020-09-01,WA,AT&T,2478870,145460,2.5433899487927847,67.08855387046205,3.63592488188632,213.81339964841794,99.58892876732787,93.47886404278245,9.12525895792541
2020-09-01,WA,T-Mobile,3645904,193703,2.1893822155692364,63.20483627392897,6.5808032459370285,247.90204663141296,139.94791852699225,91.663418531564,9.916812563747474
2020-09-01,MA,Verizon,8466072,141755,2.504979814745444,75.13742390559479,5.343869591611011,242.0775294876596,116.5624348048989,96.33817042053505,9.470019569658081
2020-09-01,MA,AT&T,8823252,169594,2.521204691353371,74.24773708605947,5.668929220704647,184.71716537581577,112.95933240346095,89.6857128297354,9.207280662100686
2020-09-01,MA,T-Mobile,11713417,193328,2.3045907838287514,74.44894403340362,8.211201630507388,275.24067244499696,134.6330151023423,86.32679337885818,9.537974663078556
2020-10-01,CA,Verizon,13386945,169081,2.311461251313048,73.05459239994259,6.779868772625177,296.61608919060006,120.79216824420018,97.16437194232866,9.600228599154438
2020-10-01,CA,AT&T,13723012,118266,2.6856771589439163,71.70707801658229,3.027734653286686,141.60990964502002,95.79033245629721,94.56909360590606,9.035808677137302
2020-10-01,CA,T-Mobile,11855335,176770,2.1510901584586146,64.76079971741439,7.5931675796201805,113.82666716349787,121.84499236690318,88.48090779276549,9.443719083946885
2020-10-01,TX,Verizon,7663802,170373,2.2854809146849457,69.85446008788973,6.785536726102249,108.46698918049842,119.76444599779246,93.30546144626241,9.495908162464826
2020-10-01,TX,AT&T,10843297,167747,2.3566403791751886,68.90097496858672,6.044701109932731,192.97418603086874,114.940400192124,91.69090092032724,9.36052528176643
2020-10-01,TX,T-Mobile,8033468,144236,2.277774153387778,62.03599154599118,5.705614498463977,267.3848659818584,111.86701927633699,89.23842276856479,9.294133153123772
2020-10-01,NY,Verizon,13110622,159500,2.578066326704148,70.33515352969755,3.9515569415142737,187.58615276947415,119.82658664816284,93.34810497383758,9.493623346881408
2020-10-01,NY,AT&T,9000498,143149,2.5062775968835913,69.81960693097584,4.522804836234976,287.4176796212992,101.53902798660438,93.78340581124277,9.146086664759611
2020-10-01,NY,T-Mobile,10412507,185170,2.2188407412985964,63.17246775804068,6.707620369545916,273.6925157894941,120.40000942704671,87.38465769076254,9.397815241683404
2020-10-01,FL,Verizon,8976878,147149,2.6255819405774306,74.61068332680462,3.951634719104531,222.41586364077182,113.15012820856252,97.14682540482089,9.43130049304783
2020-10-01,FL,AT&T,9188497,116411,2.715227138325622,73.5102311890889,3.4451640024379366,216.22124893957928,84.79152993427266,91.04610852123623,8.69211154243165
2020-10-01,FL,T-Mobile,5691926,172019,2.3768909325515963,70.58411921395466,6.551748012750298,152.02319660307984,125.63485136734457,87.96166504524675,9.445705786564748
2020-10-01,IL,Verizon,4725590,172970,2.4214074741001186,74.2813324231887,6.213020681093773,277.3813448784352,123.6569852421806,94.29171062542784,9.55907769937456
